date,time,ampm,Year,Block address,District,PSA,FIELD CONTACT TYPE,REASON FOR STOP,Data Type,Race,Ethnicity,Sex,Age
3/6/17,7:07:44,PM,2017,5700 BLOCK OF CHILLUM PLACE NE,4D,406,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,23
3/6/17,7:07:44,PM,2017,5700 BLOCK OF CHILLUM PLACE NE,4D,406,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,27
3/6/17,7:35:49,PM,2017,1500 BLOCK OF CONNECTICUT AVENUE NW,2D,208,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,40
3/6/17,7:44:45,PM,2017,2000 BLOCK OF P STREET NW,2D,208,Pedestrian Stop,Call For Service,Person,Black,Unknown,Female,55
3/6/17,10:10:27,PM,2017,3000 BLOCK OF M STREET NW,2D,206,Pedestrian Stop,Suspicious Persons,Person,Black,Unknown,Male,44
3/6/17,10:16:23,PM,2017,400 BLOCK OF QUACKENBOS STREET NE,4D,406,Vehicle Stop,Call For Service,Person,Black,Unknown,Male,23
3/6/17,10:16:23,PM,2017,400 BLOCK OF QUACKENBOS STREET NE,4D,406,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,31
3/7/17,12:12:39,AM,2017,300 BLOCK OF 18TH STREET NE,5D,507,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,27
3/7/17,1:27:48,AM,2017,1600 BLOCK OF BLADENSBURG ROAD NE,5D,506,Pedestrian Stop,Community Policing,Person,Black,Unknown,Male,37
3/7/17,1:27:48,AM,2017,1600 BLOCK OF BLADENSBURG ROAD NE,5D,506,Pedestrian Stop,Community Policing,Person,Unknown,Unknown,Female,39
3/7/17,4:25:40,AM,2017,1200 BLOCK OF QUEEN STREET NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,58
3/7/17,4:35:56,AM,2017,1000 BLOCK OF BLADENSBURG ROAD NE,5D,506,Vehicle Stop,Community Policing,Person,Black,Unknown,Male,65
3/7/17,5:50:11,PM,2017,BANGOR STREET SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,43
3/7/17,5:57:16,PM,2017,2100 BLOCK OF BRANCH AVENUE SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,36
3/7/17,9:23:33,PM,2017,1400 BLOCK OF IRVING STREET NW,3D,302,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,51
3/7/17,9:47:07,PM,2017,800 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,White,Unknown,Male,23
3/7/17,9:47:07,PM,2017,800 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,White,Unknown,Female,23
3/7/17,9:47:07,PM,2017,800 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,Unknown,Unknown,Female,24
3/7/17,10:18:15,PM,2017,2200 BLOCK OF SAVANNAH STREET SE,7D,704,Pedestrian Stop,Call For Service,Person,Black,Unknown,Male,19
3/7/17,11:02:12,PM,2017,300 BLOCK OF L STREET SE,1D,106,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,20
3/7/17,11:02:12,PM,2017,300 BLOCK OF L STREET SE,1D,106,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,21
3/7/17,11:02:12,PM,2017,300 BLOCK OF L STREET SE,1D,106,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,22
3/7/17,11:02:12,PM,2017,300 BLOCK OF L STREET SE,1D,106,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,28
3/7/17,11:08:03,PM,2017,1200 BLOCK OF FLORIDA AVENUE NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,62
3/8/17,1:23:18,AM,2017,1100 BLOCK OF FRANKLIN ST NE,,,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,33
3/8/17,3:13:26,AM,2017,1400 BLOCK OF CHANNING STREET NE,5D,505,Vehicle Stop,Call For Service,Person,Unknown,Unknown,Male,32
3/8/17,3:39:31,AM,2017,1300 BLOCK OF SARATOGA AVENUE NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,37
3/8/17,3:39:31,AM,2017,1300 BLOCK OF SARATOGA AVENUE NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,51
3/8/17,4:27:10,PM,2017,800 BLOCK OF BLADENSBURG ROAD NE,5D,507,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,32
3/8/17,6:02:10,PM,2017,SOUTH,,,Vehicle Stop,Moving Violation,Person,Unknown,Hispanic Or Latino,Male,25
3/8/17,6:08:11,PM,2017,BANGOR STREET SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,62
3/8/17,6:12:50,PM,2017,1400 BLOCK OF HARVARD STREET NW,3D,304,Pedestrian Stop,Suspicious Persons,Person,Black,Unknown,Female,49
3/8/17,6:12:50,PM,2017,1400 BLOCK OF HARVARD STREET NW,3D,304,Pedestrian Stop,Suspicious Persons,Person,Black,Not Hispanic Or Latino,Female,51
3/8/17,6:13:07,PM,2017,CAMDEN STREET SE,6D,606,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,29
3/8/17,6:18:52,PM,2017,,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,24
3/8/17,9:07:46,PM,2017,300 BLOCK OF DELAFIELD PLACE NW,4D,407,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,19
3/8/17,9:07:46,PM,2017,300 BLOCK OF DELAFIELD PLACE NW,4D,407,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,Juvenile
3/8/17,9:38:47,PM,2017,1100 BLOCK OF K STREET SE,1D,106,Pedestrian Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,27
3/8/17,11:26:54,PM,2017,4500 BLOCK OF 7TH STREET NE,4D,405,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,21
3/9/17,12:45:38,AM,2017,1700 BLOCK OF MONTANA AVENUE NE,5D,505,Vehicle Stop,Community Policing,Person,Black,Unknown,Male,19
3/9/17,12:45:38,AM,2017,1700 BLOCK OF MONTANA AVENUE NE,5D,505,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,22
3/9/17,12:45:38,AM,2017,1700 BLOCK OF MONTANA AVENUE NE,5D,505,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Female,26
3/9/17,12:45:38,AM,2017,1700 BLOCK OF MONTANA AVENUE NE,5D,505,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,26
3/9/17,4:57:56,AM,2017,1800 BLOCK OF H STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,36
3/9/17,4:10:37,PM,2017,1200 BLOCK OF NEW YORK AVENUE NE,5D,506,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,45
3/9/17,7:59:33,PM,2017,2100 BLOCK OF L STREET NW,2D,207,Vehicle Stop,Moving Violation,Person,White,Hispanic Or Latino,Male,56
3/9/17,8:37:35,PM,2017,500 BLOCK OF 17TH STREET SE,1D,108,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,28
3/9/17,8:37:35,PM,2017,500 BLOCK OF 17TH STREET SE,1D,108,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Female,34
3/9/17,9:25:03,PM,2017,UNIT BLOCK OF O STREET SW,1D,105,Vehicle Stop,Community Policing,Person,Black,Unknown,Female,37
3/9/17,9:25:03,PM,2017,UNIT BLOCK OF O STREET SW,1D,105,Vehicle Stop,Community Policing,Person,Black,Unknown,Female,39
3/9/17,10:56:39,PM,2017,4800 BLOCK OF COLORADO AVENUE NW,4D,403,Pedestrian Stop,Suspicious Persons,Person,White,Hispanic Or Latino,Male,23
3/9/17,10:56:39,PM,2017,4800 BLOCK OF COLORADO AVENUE NW,4D,403,Pedestrian Stop,Suspicious Persons,Person,White,Hispanic Or Latino,Female,Juvenile
3/9/17,11:22:13,PM,2017,1800 BLOCK OF MONTANA AVENUE NE,5D,505,Vehicle Stop,Moving Violation,Person,White,Unknown,Female,29
3/9/17,11:22:13,PM,2017,1800 BLOCK OF MONTANA AVENUE NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,35
3/9/17,11:48:20,PM,2017,2000 BLOCK OF I STREET NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Unknown,Female,22
3/10/17,12:49:03,AM,2017,,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,25
3/10/17,12:49:03,AM,2017,,1D,105,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,43
3/10/17,3:11:08,AM,2017,1200 BLOCK OF TRINIDAD AVENUE NE,5D,506,Vehicle Stop,Community Policing,Person,Black,Unknown,Female,23
3/10/17,4:23:02,AM,2017,1600 BLOCK OF BENNING ROAD NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,28
3/10/17,4:34:15,AM,2017,2300 BLOCK OF 15TH STREET NE,5D,505,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Unknown,Male,36
3/10/17,4:34:15,AM,2017,2300 BLOCK OF 15TH STREET NE,5D,505,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Unknown,Male,38
3/10/17,4:34:15,AM,2017,2300 BLOCK OF 15TH STREET NE,5D,505,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Unknown,Male,40
3/10/17,5:01:50,AM,2017,2300 BLOCK OF 14TH STREET NE,5D,505,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Unknown,Male,34
3/10/17,5:08:48,AM,2017,900 BLOCK OF MOUNT OLIVET ROAD NE,5D,506,Pedestrian Stop,Pre-existing Knowledge,Person,Black,Not Hispanic Or Latino,Male,62
3/10/17,5:20:49,AM,2017,1300 BLOCK OF W ST NE,5D,505,Vehicle Stop,Suspicious Vehicles,Person,Black,Unknown,Male,45
3/10/17,3:15:54,PM,2017,300 BLOCK OF DELAFIELD PLACE NW,4D,407,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,22
3/10/17,3:15:54,PM,2017,300 BLOCK OF DELAFIELD PLACE NW,4D,407,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,27
3/10/17,5:15:43,PM,2017,700 BLOCK OF 17TH STREET SE,1D,108,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,31
3/10/17,5:57:15,PM,2017,500 BLOCK OF MISSOURI AVENUE NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,20
3/10/17,5:57:15,PM,2017,500 BLOCK OF MISSOURI AVENUE NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,21
3/10/17,5:57:15,PM,2017,500 BLOCK OF MISSOURI AVENUE NW,4D,403,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,Juvenile
3/10/17,7:20:37,PM,2017,500 BLOCK OF OGLETHORPE STREET NE,4D,406,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,30
3/11/17,1:24:09,AM,2017,1700 BLOCK OF D STREET NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Unknown,Female,19
3/11/17,2:50:51,AM,2017,1000 BLOCK OF 17TH STREET NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,24
3/11/17,2:50:51,AM,2017,1000 BLOCK OF 17TH STREET NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Female,36
3/11/17,2:57:36,AM,2017,1900 BLOCK OF BENNING ROAD NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,53
3/11/17,3:01:49,AM,2017,1500 BLOCK OF BENNING ROAD NE,5D,507,Vehicle Stop,Community Policing,Person,Unknown,Unknown,Male,40
3/11/17,4:15:23,AM,2017,2500 BLOCK OF 22ND STREET NE,5D,503,Vehicle Stop,Suspicious Activity,Person,White,Not Hispanic Or Latino,Male,19
3/11/17,4:15:23,AM,2017,2500 BLOCK OF 22ND STREET NE,5D,503,Vehicle Stop,Suspicious Activity,Person,White,Hispanic Or Latino,Female,19
3/11/17,4:15:23,AM,2017,2500 BLOCK OF 22ND STREET NE,5D,503,Vehicle Stop,Suspicious Activity,Person,White,Hispanic Or Latino,Male,20
3/11/17,4:15:23,AM,2017,2500 BLOCK OF 22ND STREET NE,5D,503,Vehicle Stop,Suspicious Activity,Person,White,Hispanic Or Latino,Male,20
3/11/17,4:15:33,AM,2017,1700 BLOCK OF MONTANA AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,37
3/11/17,4:19:34,AM,2017,2300 BLOCK OF 14TH STREET NE,5D,505,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,25
3/11/17,4:19:34,AM,2017,2300 BLOCK OF 14TH STREET NE,5D,505,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,26
3/11/17,4:26:52,AM,2017,1200 BLOCK OF QUEEN STREET NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,26
3/11/17,4:31:13,AM,2017,,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,25
3/11/17,4:31:13,AM,2017,,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,26
3/11/17,4:41:46,AM,2017,800 BLOCK OF 18TH STREET NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,41
3/11/17,4:48:46,AM,2017,1500 BLOCK OF F STREET NE,5D,507,Vehicle Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Female,20
3/11/17,4:48:46,AM,2017,1500 BLOCK OF F STREET NE,5D,507,Vehicle Stop,Suspicious Activity,Person,Black,Unknown,Male,24
3/11/17,4:50:24,AM,2017,1800 BLOCK OF KENDALL STREET NE,5D,506,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,20
3/11/17,4:59:41,AM,2017,1500 BLOCK OF F STREET NE,5D,507,Vehicle Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Female,21
3/11/17,4:59:41,AM,2017,1500 BLOCK OF F STREET NE,5D,507,Vehicle Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,23
3/11/17,4:59:41,AM,2017,1500 BLOCK OF F STREET NE,5D,507,Vehicle Stop,Suspicious Activity,Person,Black,Unknown,Male,23
3/11/17,4:59:41,AM,2017,1500 BLOCK OF F STREET NE,5D,507,Vehicle Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Female,26
3/11/17,5:11:34,AM,2017,UNIT BLOCK OF GIRARD STREET NE,5D,502,Vehicle Stop,Suspicious Vehicles,Person,Black,Not Hispanic Or Latino,Male,26
3/11/17,5:12:40,AM,2017,700 BLOCK OF 26TH STREET NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,25
3/11/17,7:58:39,PM,2017,400 BLOCK OF 3RD STREET SE,1D,107,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,68
3/11/17,9:55:16,PM,2017,800 BLOCK OF UPSHUR STREET NW,4D,407,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Male,42
3/12/17,12:04:44,AM,2017,1300 BLOCK OF FLORAL STREET NW,4D,401,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Female,19
3/12/17,12:04:44,AM,2017,1300 BLOCK OF FLORAL STREET NW,4D,401,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,20
3/12/17,12:04:44,AM,2017,1300 BLOCK OF FLORAL STREET NW,4D,401,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,21
3/12/17,12:04:44,AM,2017,1300 BLOCK OF FLORAL STREET NW,4D,401,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,23
3/12/17,12:04:44,AM,2017,1300 BLOCK OF FLORAL STREET NW,4D,401,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,24
3/12/17,12:42:58,AM,2017,800 BLOCK OF 18TH STREET NE,5D,507,Vehicle Stop,Suspicious Vehicles,Person,Black,Not Hispanic Or Latino,Male,24
3/12/17,12:42:58,AM,2017,800 BLOCK OF 18TH STREET NE,5D,507,Vehicle Stop,Suspicious Vehicles,Person,Black,Unknown,Female,35
3/12/17,12:53:24,AM,2017,100 BLOCK OF M STREET SE,1D,106,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,31
3/12/17,1:58:49,AM,2017,2200 BLOCK OF 25TH PLACE NE,5D,503,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,36
3/12/17,1:58:49,AM,2017,2200 BLOCK OF 25TH PLACE NE,5D,503,Pedestrian Stop,Suspicious Activity,Person,Unknown,Unknown,Male,37
3/12/17,1:58:49,AM,2017,2200 BLOCK OF 25TH PLACE NE,5D,503,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,38
3/12/17,4:05:50,AM,2017,2300 BLOCK OF 14TH STREET NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,37
3/12/17,4:05:50,AM,2017,2300 BLOCK OF 14TH STREET NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,38
3/12/17,4:06:07,AM,2017,2300 BLOCK OF 15TH STREET NE,5D,505,Vehicle Stop,Suspicious Activity,Person,White,Hispanic Or Latino,Male,19
3/12/17,4:06:07,AM,2017,2300 BLOCK OF 15TH STREET NE,5D,505,Vehicle Stop,Suspicious Activity,Person,White,Hispanic Or Latino,Male,23
3/12/17,4:06:07,AM,2017,2300 BLOCK OF 15TH STREET NE,5D,505,Vehicle Stop,Suspicious Activity,Person,Unknown,Hispanic Or Latino,Male,25
3/12/17,4:06:07,AM,2017,2300 BLOCK OF 15TH STREET NE,5D,505,Vehicle Stop,Suspicious Activity,Person,White,Hispanic Or Latino,Male,35
3/12/17,5:26:53,AM,2017,2000 BLOCK OF I STREET NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Unknown,Male,19
3/12/17,5:26:53,AM,2017,2000 BLOCK OF I STREET NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,20
3/12/17,5:26:53,AM,2017,2000 BLOCK OF I STREET NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Not Hispanic Or Latino,Male,20
3/12/17,5:28:29,AM,2017,900 BLOCK OF MOUNT OLIVET ROAD NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,37
3/12/17,5:31:25,AM,2017,1500 BLOCK OF BENNING ROAD NE,5D,507,Vehicle Stop,Community Policing,Person,Black,Unknown,Male,27
3/12/17,5:39:23,AM,2017,1500 BLOCK OF F STREET NE,5D,507,Vehicle Stop,Suspicious Activity,Person,Black,Unknown,Female,26
3/12/17,5:39:23,AM,2017,1500 BLOCK OF F STREET NE,5D,507,Vehicle Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Female,27
3/12/17,5:53:00,AM,2017,600 BLOCK OF 17TH ST NE,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,23
3/12/17,5:53:00,AM,2017,600 BLOCK OF 17TH ST NE,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,35
3/12/17,11:27:23,AM,2017,800 BLOCK OF G STREET NW,1D,102,Pedestrian Stop,Suspicious Activity,Person,Black,Unknown,Male,50
3/12/17,11:27:23,AM,2017,800 BLOCK OF G STREET NW,1D,102,Pedestrian Stop,Suspicious Activity,Person,Black,Not Hispanic Or Latino,Male,59
3/12/17,12:42:45,PM,2017,3300 BLOCK OF BENNING ROAD NE,6D,601,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,52
3/12/17,8:37:18,PM,2017,800 BLOCK OF 17TH STREET SE,1D,108,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,32
3/12/17,8:52:16,PM,2017,PENNSYLVANIA AVENUE SE,1D,106,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,23
3/12/17,8:52:16,PM,2017,PENNSYLVANIA AVENUE SE,1D,106,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Female,24
3/12/17,9:09:07,PM,2017,2700 BLOCK OF INDEPENDENCE AVE SE,1D,108,Vehicle Stop,Equipment Violation,Person,Unknown,Unknown,Female,27
3/12/17,9:33:14,PM,2017,PENNSYLVANIA AVENUE SE,1D,106,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,26
3/12/17,11:41:05,PM,2017,1100 BLOCK OF STAPLES STREET NE,5D,506,Vehicle Stop,Equipment Violation,Person,White,Unknown,Female,18
3/13/17,12:24:40,AM,2017,1300 BLOCK OF TRINIDAD AVENUE NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,33
3/13/17,12:39:04,AM,2017,1300 BLOCK OF MORSE ST NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,42
3/13/17,2:15:33,AM,2017,700 BLOCK OF 7TH STREET NW,1D,102,Pedestrian Stop,Suspicious Persons,Person,White,Hispanic Or Latino,Male,28
3/13/17,2:26:54,AM,2017,2300 BLOCK OF LINCOLN ROAD NE,5D,502,Vehicle Stop,Call For Service,Person,Black,Unknown,Male,27
3/13/17,2:26:54,AM,2017,2300 BLOCK OF LINCOLN ROAD NE,5D,502,Vehicle Stop,Call For Service,Person,Black,Not Hispanic Or Latino,Male,27
3/13/17,2:35:41,AM,2017,2200 BLOCK OF 15TH STREET NE,5D,505,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,47
3/13/17,2:46:37,AM,2017,1200 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,20
3/13/17,2:46:37,AM,2017,1200 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,21
3/13/17,2:46:37,AM,2017,1200 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,22
3/13/17,2:46:37,AM,2017,1200 BLOCK OF BLADENSBURG ROAD NE,5D,507,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,23
3/13/17,3:15:08,AM,2017,1200 BLOCK OF MOUNT OLIVET ROAD NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,25
3/13/17,3:21:00,AM,2017,1600 BLOCK OF W STREET NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,39
3/13/17,3:29:31,AM,2017,400 BLOCK OF RHODE ISLAND AVENUE NE,5D,502,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,57
3/13/17,3:47:38,AM,2017,1600 BLOCK OF BLADENSBURG ROAD NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,21
3/13/17,4:03:34,AM,2017,1400 BLOCK OF HOLBROOK STREET NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,55
3/13/17,4:06:48,AM,2017,1300 BLOCK OF SARATOGA AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,24
3/13/17,4:06:48,AM,2017,1300 BLOCK OF SARATOGA AVENUE NE,5D,505,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,24
3/13/17,4:15:28,AM,2017,1100 BLOCK OF 17TH STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,31
3/13/17,4:15:28,AM,2017,1100 BLOCK OF 17TH STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,52
3/13/17,4:27:29,AM,2017,1100 BLOCK OF 17TH STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,24
3/13/17,4:27:29,AM,2017,1100 BLOCK OF 17TH STREET NE,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,Unknown
3/13/17,4:28:46,AM,2017,1700 BLOCK OF ISHERWOOD STREET,5D,507,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,43
3/13/17,4:37:17,AM,2017,900 BLOCK OF 13TH STREET NE,1D,104,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Male,42
3/13/17,4:00:43,PM,2017,PENNSYLVANIA AVENUE SE,1D,106,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,53
3/13/17,10:32:27,PM,2017,2100 BLOCK OF 18TH STREET NW,3D,303,Pedestrian Stop,Call For Service,Person,White,Hispanic Or Latino,Male,27
3/13/17,10:32:27,PM,2017,2100 BLOCK OF 18TH STREET NW,3D,303,Pedestrian Stop,Call For Service,Person,White,Hispanic Or Latino,Male,36
3/13/17,11:24:45,PM,2017,700 BLOCK OF FLORIDA AVENUE NE,1D,104,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,53
3/13/17,11:42:35,PM,2017,1300 BLOCK OF FLORIDA AVENUE NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,37
3/14/17,12:08:17,AM,2017,900 BLOCK OF 13TH STREET NE,1D,104,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Male,64
3/14/17,12:31:30,AM,2017,1300 BLOCK OF FLORIDA AVENUE NE,5D,506,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,40
3/14/17,5:47:29,AM,2017,,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,26
3/14/17,5:52:59,AM,2017,,,,Vehicle Stop,Moving Violation,Person,Black,Not Hispanic Or Latino,Female,43
3/14/17,6:21:56,PM,2017,600 BLOCK OF F STREET NW,1D,102,Pedestrian Stop,Other,Person,Black,Not Hispanic Or Latino,Female,21
3/14/17,6:25:47,PM,2017,BRANCH AVENUE SE,6D,605,Vehicle Stop,Moving Violation,Person,White,Unknown,Male,44
3/14/17,6:30:05,PM,2017,SOUTHERN AVENUE SE,6D,605,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,35
3/15/17,12:55:54,AM,2017,1300 BLOCK OF BLADENSBURG ROAD NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Unknown,Female,54
3/15/17,12:55:54,AM,2017,1300 BLOCK OF BLADENSBURG ROAD NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,59
3/15/17,12:55:54,AM,2017,1300 BLOCK OF BLADENSBURG ROAD NE,5D,506,Vehicle Stop,Moving Violation,Person,Black,Unknown,Male,59
3/15/17,1:12:21,AM,2017,1800 BLOCK OF BLADENSBURG ROAD NE,5D,503,Vehicle Stop,Equipment Violation,Person,Black,Unknown,Male,33
3/15/17,1:56:41,AM,2017,700 BLOCK OF 15TH STREET SE,1D,108,Vehicle Stop,Equipment Violation,Person,Black,Not Hispanic Or Latino,Female,33
